snapshot_id,artifact_type,file,line_or_context,exact_value,pre_edit_hash,post_edit_value,unchanged,authorized_formatting_exception,notes
S5.5-00109,integer,thesis-writing/thesis/chapters/01_introduction.tex,line 56,5,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,5,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00110,integer,thesis-writing/thesis/chapters/01_introduction.tex,line 57,6,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,6,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00111,integer,thesis-writing/thesis/chapters/01_introduction.tex,line 58,7,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,7,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00112,integer,thesis-writing/thesis/chapters/01_introduction.tex,line 74,5,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,5,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00113,integer,thesis-writing/thesis/chapters/01_introduction.tex,line 74,0,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,0,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00114,integer,thesis-writing/thesis/chapters/01_introduction.tex,line 74,5,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,5,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00115,integer,thesis-writing/thesis/chapters/01_introduction.tex,line 88,19,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,19,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00116,integer,thesis-writing/thesis/chapters/01_introduction.tex,line 88,18,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,18,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00117,integer,thesis-writing/thesis/chapters/01_introduction.tex,line 88,19,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,19,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00118,integer,thesis-writing/thesis/chapters/01_introduction.tex,line 95,2,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,2,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00119,integer,thesis-writing/thesis/chapters/01_introduction.tex,line 95,3,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,3,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00120,integer,thesis-writing/thesis/chapters/01_introduction.tex,line 95,4,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,4,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00121,integer,thesis-writing/thesis/chapters/01_introduction.tex,line 95,-6,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,-6,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00122,integer,thesis-writing/thesis/chapters/01_introduction.tex,line 95,4,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,4,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00123,integer,thesis-writing/thesis/chapters/01_introduction.tex,line 95,5,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,5,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00124,integer,thesis-writing/thesis/chapters/01_introduction.tex,line 95,6,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,6,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00125,integer,thesis-writing/thesis/chapters/01_introduction.tex,line 97,7,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,7,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00126,integer,thesis-writing/thesis/chapters/01_introduction.tex,line 97,-9,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,-9,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00127,integer,thesis-writing/thesis/chapters/01_introduction.tex,line 97,7,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,7,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00128,integer,thesis-writing/thesis/chapters/01_introduction.tex,line 97,8,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,8,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00129,integer,thesis-writing/thesis/chapters/01_introduction.tex,line 97,9,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,9,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00130,integer,thesis-writing/thesis/chapters/01_introduction.tex,line 97,10,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,10,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00131,integer,thesis-writing/thesis/chapters/01_introduction.tex,line 97,11,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,11,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00132,integer,thesis-writing/thesis/chapters/01_introduction.tex,line 97,12,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,12,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00133,citation_key,thesis-writing/thesis/chapters/01_introduction.tex,line 7,sun_2026_review_irregular_medical_timeseries,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,sun_2026_review_irregular_medical_timeseries,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00134,citation_key,thesis-writing/thesis/chapters/01_introduction.tex,line 7,lipton_kale_wetzel_2016_missingness_rnns,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,lipton_kale_wetzel_2016_missingness_rnns,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00135,citation_key,thesis-writing/thesis/chapters/01_introduction.tex,line 13,tipirneni2022strats,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,tipirneni2022strats,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00136,citation_key,thesis-writing/thesis/chapters/01_introduction.tex,line 13,che2018grud,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,che2018grud,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00137,citation_key,thesis-writing/thesis/chapters/01_introduction.tex,line 15,banda_2018_electronic_phenotyping,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,banda_2018_electronic_phenotyping,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00138,citation_key,thesis-writing/thesis/chapters/01_introduction.tex,line 15,ratner_et_al_2020_snorkel,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,ratner_et_al_2020_snorkel,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00139,citation_key,thesis-writing/thesis/chapters/01_introduction.tex,line 17,pearl_1995_causal_diagrams,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,pearl_1995_causal_diagrams,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00140,citation_key,thesis-writing/thesis/chapters/01_introduction.tex,line 17,hernan_robins_2016_target_trial,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,hernan_robins_2016_target_trial,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00141,citation_key,thesis-writing/thesis/chapters/01_introduction.tex,line 17,hernan_taubman_2008_well_defined_interventions,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,hernan_taubman_2008_well_defined_interventions,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00142,citation_key,thesis-writing/thesis/chapters/01_introduction.tex,line 19,silva2012physionet,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,silva2012physionet,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00143,citation_key,thesis-writing/thesis/chapters/01_introduction.tex,line 19,johnson2016mimiciii,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,johnson2016mimiciii,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00144,citation_key,thesis-writing/thesis/chapters/01_introduction.tex,line 26,chernozhukov2018dml,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,chernozhukov2018dml,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00145,citation_key,thesis-writing/thesis/chapters/01_introduction.tex,line 26,wager2018causalforest,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,wager2018causalforest,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00146,citation_key,thesis-writing/thesis/chapters/01_introduction.tex,line 26,athey2019grf,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,athey2019grf,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00147,citation_key,thesis-writing/thesis/chapters/01_introduction.tex,line 26,smit_2023_causal_inference_icu_scoping_review,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,smit_2023_causal_inference_icu_scoping_review,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00148,citation_key,thesis-writing/thesis/chapters/01_introduction.tex,line 26,bica_2021_individualized_treatment_effects_ehr_ml,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,bica_2021_individualized_treatment_effects_ehr_ml,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00149,label,thesis-writing/thesis/chapters/01_introduction.tex,line 2,chap:introduction,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,chap:introduction,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00150,label,thesis-writing/thesis/chapters/01_introduction.tex,line 5,sec:introduction:motivation-irregular-icu-time-series-analysis,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,sec:introduction:motivation-irregular-icu-time-series-analysis,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00151,label,thesis-writing/thesis/chapters/01_introduction.tex,line 24,sec:introduction:thesis-gap-objective,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,sec:introduction:thesis-gap-objective,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00152,label,thesis-writing/thesis/chapters/01_introduction.tex,line 41,sec:introduction:research-questions-contributions,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,sec:introduction:research-questions-contributions,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00153,label,thesis-writing/thesis/chapters/01_introduction.tex,line 72,tab:introduction-contributions,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,tab:introduction-contributions,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00154,label,thesis-writing/thesis/chapters/01_introduction.tex,line 93,sec:introduction:thesis-organization,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,sec:introduction:thesis-organization,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00155,table_caption,thesis-writing/thesis/chapters/01_introduction.tex,line 69,"Contribution hierarchy, evidence supplied by the thesis, and principal boundaries.",43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,"Contribution hierarchy, evidence supplied by the thesis, and principal boundaries.",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00156,heading,thesis-writing/thesis/chapters/01_introduction.tex,line 1,chapter:Introduction,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,chapter:Introduction,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00157,heading,thesis-writing/thesis/chapters/01_introduction.tex,line 4,section:Motivation: Irregular ICU Time-Series Analysis,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,section:Motivation: Irregular ICU Time-Series Analysis,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00158,heading,thesis-writing/thesis/chapters/01_introduction.tex,line 23,section:Thesis Gap and Objective,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,section:Thesis Gap and Objective,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00159,heading,thesis-writing/thesis/chapters/01_introduction.tex,line 40,section:Research Questions and Contributions,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,section:Research Questions and Contributions,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00160,heading,thesis-writing/thesis/chapters/01_introduction.tex,line 92,section:Thesis Organization,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,section:Thesis Organization,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00161,table_source_line,thesis-writing/thesis/chapters/01_introduction.tex,line 76,Contribution & Evidence supplied by the thesis & Principal boundary \\,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,Contribution & Evidence supplied by the thesis & Principal boundary \\,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00162,table_source_line,thesis-writing/thesis/chapters/01_introduction.tex,line 78,"End-to-end methodological framework & Linked preprocessing, proxy, prediction, aggregation, graph, estimation, and diagnostic chapters. & Integration is demonstrated as a retrospective research workflow, not clinical validation. \\",43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,"End-to-end methodological framework & Linked preprocessing, proxy, prediction, aggregation, graph, estimation, and diagnostic chapters. & Integration is demonstrated as a retrospective research workflow, not clinical validation. \\",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00163,table_source_line,thesis-writing/thesis/chapters/01_introduction.tex,line 79,"Shared proxy-state interface & Source-defined rule labels, prediction exports, aggregation, and proxy-state exposure analyses. & Constructs are rule-derived proxies, not chart-adjudicated diagnoses or ground truth. \\",43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,"Shared proxy-state interface & Source-defined rule labels, prediction exports, aggregation, and proxy-state exposure analyses. & Constructs are rule-derived proxies, not chart-adjudicated diagnoses or ground truth. \\",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00164,table_source_line,thesis-writing/thesis/chapters/01_introduction.tex,line 80,Cross-dataset predictive evaluation & Checked comparison of five model families on MIMIC-III and PhysioNet. & Rankings are dataset specific; target validity and export lineage remain qualified. \\,43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,Cross-dataset predictive evaluation & Checked comparison of five model families on MIMIC-III and PhysioNet. & Rankings are dataset specific; target validity and export lineage remain qualified. \\,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00165,table_source_line,thesis-writing/thesis/chapters/01_introduction.tex,line 81,"DAG-guided multi-estimator analysis & Dataset-specific graphs, adjustment logic, matching, CausalForestDML, LinearDML, and exploratory CausalPFN. & Graph correctness, intervention definition, overlap, and unmeasured confounding are not established. \\",43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,"DAG-guided multi-estimator analysis & Dataset-specific graphs, adjustment logic, matching, CausalForestDML, LinearDML, and exploratory CausalPFN. & Graph correctness, intervention definition, overlap, and unmeasured confounding are not established. \\",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00166,table_source_line,thesis-writing/thesis/chapters/01_introduction.tex,line 82,"Robustness and diagnostic framework & Matching, sensitivity, permutation, and outcome-downsampling analyses. & Diagnostics qualify results; they do not confirm causal identification. \\",43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,"Robustness and diagnostic framework & Matching, sensitivity, permutation, and outcome-downsampling analyses. & Diagnostics qualify results; they do not confirm causal identification. \\",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00167,table_source_line,thesis-writing/thesis/chapters/01_introduction.tex,line 83,"Evidence tracking and reproducibility infrastructure & Checked tables, manifest, checksums, source packet, decision register, and corrected figures. & Numerical traceability is stronger than clean-checkout computational reproducibility. \\",43789ea8f2dcde6175261f97a1318943edfb5be349ebf9feaf5c59cbac940c2e,"Evidence tracking and reproducibility infrastructure & Checked tables, manifest, checksums, source packet, decision register, and corrected figures. & Numerical traceability is stronger than clean-checkout computational reproducibility. \\",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00168,decimal,thesis-writing/thesis/chapters/02_background_related_work.tex,line 41,0.14,8496165c6d8be218bd7e47c97786dcf04adbb9076ef90a2f363f36af051a72b0,0.14,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00169,decimal,thesis-writing/thesis/chapters/02_background_related_work.tex,line 41,0.20,8496165c6d8be218bd7e47c97786dcf04adbb9076ef90a2f363f36af051a72b0,0.20,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00170,decimal,thesis-writing/thesis/chapters/02_background_related_work.tex,line 41,0.20,8496165c6d8be218bd7e47c97786dcf04adbb9076ef90a2f363f36af051a72b0,0.20,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00171,decimal,thesis-writing/thesis/chapters/02_background_related_work.tex,line 41,0.20,8496165c6d8be218bd7e47c97786dcf04adbb9076ef90a2f363f36af051a72b0,0.20,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00172,decimal,thesis-writing/thesis/chapters/02_background_related_work.tex,line 41,0.20,8496165c6d8be218bd7e47c97786dcf04adbb9076ef90a2f363f36af051a72b0,0.20,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00173,decimal,thesis-writing/thesis/chapters/02_background_related_work.tex,line 92,0.09,8496165c6d8be218bd7e47c97786dcf04adbb9076ef90a2f363f36af051a72b0,0.09,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00174,decimal,thesis-writing/thesis/chapters/02_background_related_work.tex,line 92,0.19,8496165c6d8be218bd7e47c97786dcf04adbb9076ef90a2f363f36af051a72b0,0.19,YES,NONE,Static frozen-content comparison; unchanged.
