claim_id,file,chapter_or_section,line_or_excerpt,claim_type,claim_summary,numeric_expression,citation_keys,authoritative_source,exact_source_location,support_status,qualification_status,terminology_status,hierarchy_status,cross_language_status,required_action,notes
C0044,thesis-writing/thesis/frontmatter/nomenclature.tex,Front matter,line 29: SOFA | Sequential Organ Failure Assessment.,WORKFLOW,SOFA | Sequential Organ Failure Assessment.,,,cross-thesis evidence audit,thesis; checked source/tables,SUPPORTED_WITH_QUALIFICATION,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Scope and terminology bounded.
C0045,thesis-writing/thesis/frontmatter/nomenclature.tex,Front matter,line 30: ARDS | Acute Respiratory Distress Syndrome.,WORKFLOW,ARDS | Acute Respiratory Distress Syndrome.,,,cross-thesis evidence audit,thesis; checked source/tables,SUPPORTED_WITH_QUALIFICATION,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Scope and terminology bounded.
C0046,thesis-writing/thesis/frontmatter/nomenclature.tex,Front matter,line 31: CausalPFN | Exploratory model name used in the project; its primary methodological source and expansion are unresolved.,WORKFLOW,CausalPFN | Exploratory model name used in the project; its primary methodological source and expansion are unresolved.,,,cross-thesis evidence audit,thesis; checked source/tables,SUPPORTED_WITH_QUALIFICATION,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Scope and terminology bounded.
C0047,thesis-writing/thesis/frontmatter/nomenclature.tex,Front matter,line 36: chapterNotation and Symbols,WORKFLOW,chapterNotation and Symbols,,,cross-thesis evidence audit,thesis; checked source/tables,SUPPORTED_WITH_QUALIFICATION,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Scope and terminology bounded.
C0048,thesis-writing/thesis/frontmatter/nomenclature.tex,Front matter,line 40: Symbol | Meaning in this thesis,WORKFLOW,Symbol | Meaning in this thesis,,,cross-thesis evidence audit,thesis; checked source/tables,SUPPORTED_WITH_QUALIFICATION,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Scope and terminology bounded.
C0049,thesis-writing/thesis/frontmatter/nomenclature.tex,Front matter,line 44: Symbol | Meaning in this thesis,WORKFLOW,Symbol | Meaning in this thesis,,,cross-thesis evidence audit,thesis; checked source/tables,SUPPORTED_WITH_QUALIFICATION,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Scope and terminology bounded.
C0050,thesis-writing/thesis/frontmatter/nomenclature.tex,Front matter,line 49: \(i\) | Index of a normalized analysis record.,WORKFLOW,\(i\) | Index of a normalized analysis record.,,,cross-thesis evidence audit,thesis; checked source/tables,SUPPORTED_WITH_QUALIFICATION,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Scope and terminology bounded.
C0051,thesis-writing/thesis/frontmatter/nomenclature.tex,Front matter,line 50: \(n_i\) | Number of observed measurement events for record \(i\).,WORKFLOW,\(n_i\) | Number of observed measurement events for record \(i\).,,,cross-thesis evidence audit,thesis; checked source/tables,SUPPORTED_WITH_QUALIFICATION,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Scope and terminology bounded.
C0052,thesis-writing/thesis/frontmatter/nomenclature.tex,Front matter,line 51: \(t_ij\) | Elapsed time in minutes for event \(j\) of record \(i\).,WORKFLOW,\(t_ij\) | Elapsed time in minutes for event \(j\) of record \(i\).,,,cross-thesis evidence audit,thesis; checked source/tables,SUPPORTED_WITH_QUALIFICATION,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Scope and terminology bounded.
C0053,thesis-writing/thesis/frontmatter/nomenclature.tex,Front matter,line 52: \(v_ij\) | Observed variable name for event \(j\) of record \(i\).,WORKFLOW,\(v_ij\) | Observed variable name for event \(j\) of record \(i\).,,,cross-thesis evidence audit,thesis; checked source/tables,SUPPORTED_WITH_QUALIFICATION,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Scope and terminology bounded.
C0054,thesis-writing/thesis/frontmatter/nomenclature.tex,Front matter,line 53: \(x_ij\) | Numeric value recorded for event \(j\) of record \(i\).,WORKFLOW,\(x_ij\) | Numeric value recorded for event \(j\) of record \(i\).,,,cross-thesis evidence audit,thesis; checked source/tables,SUPPORTED_WITH_QUALIFICATION,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Scope and terminology bounded.
C0055,thesis-writing/thesis/frontmatter/nomenclature.tex,Front matter,line 54: \(\) | Set of observed measurement-variable names.,WORKFLOW,\(\) | Set of observed measurement-variable names.,,,cross-thesis evidence audit,thesis; checked source/tables,SUPPORTED_WITH_QUALIFICATION,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Scope and terminology bounded.
C0056,thesis-writing/thesis/frontmatter/nomenclature.tex,Front matter,line 55: \(_i\) | Long-format measurement-event object for record \(i\).,WORKFLOW,\(_i\) | Long-format measurement-event object for record \(i\).,,,cross-thesis evidence audit,thesis; checked source/tables,SUPPORTED_WITH_QUALIFICATION,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Scope and terminology bounded.
C0057,thesis-writing/thesis/frontmatter/nomenclature.tex,Front matter,line 56: \(L^rule_ik\) | Rule-derived binary proxy label for record \(i\) and proxy state \(k\).,WORKFLOW,\(L^rule_ik\) | Rule-derived binary proxy label for record \(i\) and proxy state \(k\).,,,cross-thesis evidence audit,thesis; checked source/tables,SUPPORTED_WITH_QUALIFICATION,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Scope and terminology bounded.
C0058,thesis-writing/thesis/frontmatter/nomenclature.tex,Front matter,line 57: \( p^(m)_ik\) | Probability for proxy state \(k\) exported by model \(m\) for record \(i\).,WORKFLOW,\( p^(m)_ik\) | Probability for proxy state \(k\) exported by model \(m\) for record \(i\).,,,cross-thesis evidence audit,thesis; checked source/tables,SUPPORTED_WITH_QUALIFICATION,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Scope and terminology bounded.
C0059,thesis-writing/thesis/frontmatter/nomenclature.tex,Front matter,line 58: \( L^(m)_ik\) | Binary predicted proxy label corresponding to \( p^(m)_ik\).,WORKFLOW,\( L^(m)_ik\) | Binary predicted proxy label corresponding to \( p^(m)_ik\).,,,cross-thesis evidence audit,thesis; checked source/tables,SUPPORTED_WITH_QUALIFICATION,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Scope and terminology bounded.
C0060,thesis-writing/thesis/frontmatter/nomenclature.tex,Front matter,line 59: \(A_i\) | Selected binary proxy-state exposure for record \(i\).,WORKFLOW,\(A_i\) | Selected binary proxy-state exposure for record \(i\).,,,cross-thesis evidence audit,thesis; checked source/tables,SUPPORTED_WITH_QUALIFICATION,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Scope and terminology bounded.
C0061,thesis-writing/thesis/frontmatter/nomenclature.tex,Front matter,line 60: \(Y_i\) | In-hospital mortality outcome for record \(i\).,WORKFLOW,\(Y_i\) | In-hospital mortality outcome for record \(i\).,,,cross-thesis evidence audit,thesis; checked source/tables,SUPPORTED_WITH_QUALIFICATION,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Scope and terminology bounded.
C0062,thesis-writing/thesis/frontmatter/nomenclature.tex,Front matter,line 61: \(W_i\) | Observed adjustment variables selected from the project-specified DAG and available columns.,WORKFLOW,\(W_i\) | Observed adjustment variables selected from the project-specified DAG and available columns.,,,cross-thesis evidence audit,thesis; checked source/tables,SUPPORTED_WITH_QUALIFICATION,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Scope and terminology bounded.
C0063,thesis-writing/thesis/frontmatter/nomenclature.tex,Front matter,line 62: \(X_i\) | Effect-modifier features used to describe heterogeneity.,WORKFLOW,\(X_i\) | Effect-modifier features used to describe heterogeneity.,,,cross-thesis evidence audit,thesis; checked source/tables,SUPPORTED_WITH_QUALIFICATION,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Scope and terminology bounded.
C0064,thesis-writing/thesis/frontmatter/nomenclature.tex,Front matter,line 63: \(Y_i(a)\) | Conceptual potential outcome under exposure value \(a\); its interpretation requires the assumptions stated in the methods.,WORKFLOW,\(Y_i(a)\) | Conceptual potential outcome under exposure value \(a\); its interpretation requires the assumptions stated in the methods.,,,cross-thesis evidence audit,thesis; checked source/tables,SUPPORTED_WITH_QUALIFICATION,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Scope and terminology bounded.
C0065,thesis-writing/thesis/chapters/01_introduction.tex,Thesis,"line 7: Intensive-care medicine produces a particularly demanding form of longitudinal data. Electronic health records contain laboratory values, vital signs, treatments, administrative fields, and outcomes, but these quantities are neither observed on a common clock nor collected with a common purpose. Measurements occur at nonuniform times; variables are sampled at markedly different frequencies; many values are absent at most time points; and the intensity of measurement may itsel",WORKFLOW,"Intensive-care medicine produces a particularly demanding form of longitudinal data. Electronic health records contain laboratory values, vital signs, treatments, administrative fields, and outcomes, but these quantities are neither observed on a common clock nor collected with a common purpose. Measurements occur at nonuniform times; variables are sampled at markedly different frequencies; many values are absent at most time points; and the intensity of measurement may itself reflect clinical concern, workflow, or resource use. The resulting records are high dimensional and heterogeneous across patients, care trajectories, and institutions. Irregular medical time-series methods therefore face more than a standard sequence-modeling inconvenience: they must represent the timing, absence, and changing availability of observations while preserving a defensible analytical link to the questio",2026;2016,sun_2026_review_irregular_medical_timeseries;lipton_kale_wetzel_2016_missingness_rnns,approved bibliography/catalog,references.bib: sun_2026_review_irregular_medical_timeseries;lipton_kale_wetzel_2016_missingness_rnns,SUPPORTED,NOT_REQUIRED,CONSISTENT,NOT_APPLICABLE,NOT_APPLICABLE,RETAIN,Key and placement audited.
C0066,thesis-writing/thesis/chapters/01_introduction.tex,Thesis,"line 9: The conventional convenience of a fixed, complete measurement matrix can conceal these properties. Regular resampling, imputation, or summary aggregation may be useful engineering choices, but each makes choices about temporal resolution, which observations count, and how absences are represented. A bedside monitor, a laboratory order, and a static admission field need not convey the same temporal or clinical information. Moreover, the care process can affect both the values ",WORKFLOW,"The conventional convenience of a fixed, complete measurement matrix can conceal these properties. Regular resampling, imputation, or summary aggregation may be useful engineering choices, but each makes choices about temporal resolution, which observations count, and how absences are represented. A bedside monitor, a laboratory order, and a static admission field need not convey the same temporal or clinical information. Moreover, the care process can affect both the values that are available and the chance that they are recorded. A representation that ignores timing or observation patterns may discard clinically relevant structure; a representation that exploits them can improve prediction while also encoding care-process signals. This tension makes irregular ICU data a methodological problem spanning statistical representation, workflow design, and interpretation rather than solely a ",,,cross-thesis evidence audit,thesis; checked source/tables,SUPPORTED_WITH_QUALIFICATION,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Scope and terminology bounded.
C0067,thesis-writing/thesis/chapters/01_introduction.tex,Thesis,"line 11: For ICU analysis, missingness and irregularity matter at every layer of a study. They influence which variables a representation can retain, which patterns a prediction model can exploit, which records satisfy a cohort definition, and whether a rule can assign an analytical label. They also complicate causal adjustment: an absent measurement can represent no measurement, a measurement outside an available window, a source-data limitation, or a clinically informative decision ",MOTIVATION,"For ICU analysis, missingness and irregularity matter at every layer of a study. They influence which variables a representation can retain, which patterns a prediction model can exploit, which records satisfy a cohort definition, and whether a rule can assign an analytical label. They also complicate causal adjustment: an absent measurement can represent no measurement, a measurement outside an available window, a source-data limitation, or a clinically informative decision not to measure. Handling masks, time gaps, or sparse events can improve a predictive representation, but it does not by itself remove the interpretive consequences of the observation process. The thesis consequently treats irregularity and informative measurement as motivations for careful representation and explicit limitations, rather than as local causal findings.",,,cross-thesis evidence audit,thesis; checked source/tables,SUPPORTED_WITH_QUALIFICATION,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Scope and terminology bounded.
C0068,thesis-writing/thesis/chapters/01_introduction.tex,Thesis,"line 13: Two complementary needs follow. First, an analysis must accommodate irregular longitudinal measurements rather than force all observations into an unqualified regular grid. Architectures for sparse clinical series and missingness-aware recurrent models illustrate different ways to use values, time intervals, and observation patterns [citation]. Second, the analysis needs interpretable variables that can connect a rich event stream to later questions about prognosis and adjust",MOTIVATION,"Two complementary needs follow. First, an analysis must accommodate irregular longitudinal measurements rather than force all observations into an unqualified regular grid. Architectures for sparse clinical series and missingness-aware recurrent models illustrate different ways to use values, time intervals, and observation patterns [citation]. Second, the analysis needs interpretable variables that can connect a rich event stream to later questions about prognosis and adjusted mortality contrasts. In this thesis, that intermediate layer consists of clinically inspired proxy states: rule-derived analytical constructs that summarize evidence for selected clinical patterns from available measurements.",022;018,tipirneni2022strats;che2018grud,approved bibliography/catalog,references.bib: tipirneni2022strats;che2018grud,SUPPORTED,NOT_REQUIRED,CONSISTENT,NOT_APPLICABLE,NOT_APPLICABLE,RETAIN,Key and placement audited.
C0069,thesis-writing/thesis/chapters/01_introduction.tex,Thesis,"line 15: This wording is deliberate. A rule-derived proxy label is not a chart-adjudicated diagnosis, ground truth, or a validated phenotype. A positive tag records that the project-specific source rules were satisfied for the available data; a negative tag does not establish absence of a clinical condition. Nevertheless, a transparent proxy-state layer can make the passage from irregular measurements to a structured downstream analysis inspectable. It supplies common targets for mult",MOTIVATION,"This wording is deliberate. A rule-derived proxy label is not a chart-adjudicated diagnosis, ground truth, or a validated phenotype. A positive tag records that the project-specific source rules were satisfied for the available data; a negative tag does not establish absence of a clinical condition. Nevertheless, a transparent proxy-state layer can make the passage from irregular measurements to a structured downstream analysis inspectable. It supplies common targets for multi-label prediction and a documented set of proxy-state exposures for observational analyses, while retaining a visible link to the measurements and rules from which each construct was derived. Rule-based electronic phenotyping and weak-supervision research provide useful context for this design choice, but do not validate the local proxy definitions or their clinical meaning [citation].",2018;2020,banda_2018_electronic_phenotyping;ratner_et_al_2020_snorkel,approved bibliography/catalog,references.bib: banda_2018_electronic_phenotyping;ratner_et_al_2020_snorkel,SUPPORTED,NOT_REQUIRED,CONSISTENT,NOT_APPLICABLE,NOT_APPLICABLE,RETAIN,Key and placement audited.
