artifact_id,result_family,planned_chapter_section,planned_table_or_figure_id,pipeline,dataset,model_or_estimator,sampling_condition,run_name,treatment_or_proxy,artifact_role,relative_path,recorded_absolute_path,file_type,file_size_bytes,sha256,row_count,column_count,column_names_or_schema_signature,image_width,image_height,producing_stage,producing_script,run_summary_path,log_path,configuration_path,configuration_available,configuration_hash,source_commit,source_commit_status,command_available,input_provenance_status,execution_status,artifact_status,duplicate_group,canonical_source,admission_status,provenance_class,caveat_codes,human_decision_required,notes
ART-00028,sensitivity,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/analyze_cate_results/LAT_NEUROLOGIC_DYSFUNCTION/LAT_NEUROLOGIC_DYSFUNCTION_sensitivity_contour.png,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/analyze_cate_results,png,99437,233962975ac1e810fdd481c6d63c092cc65bd8037faa566a6e031ffa720c30c6,,,PNG; direct_archived_figure=True,1366,978,analyze_cate_results,/truenas/home/kenzikob/causal-irregular-time-series/src/analyze_cate_results.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/06_analyze_cate_results.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-233962975ac1,final-results/causal-outputs/outputs-mimic-forest/analyze_cate_results/LAT_NEUROLOGIC_DYSFUNCTION/LAT_NEUROLOGIC_DYSFUNCTION_sensitivity_contour.png,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00029,sensitivity,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/analyze_cate_results/LAT_RENAL_DYSFUNCTION/LAT_RENAL_DYSFUNCTION_benchmark_report.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/analyze_cate_results,txt,15522,7ed9e7000b3e56711941d09cbd63b85cf149ca6a1725b9007e7e48417eaf6381,,,text; parse=OK,,,analyze_cate_results,/truenas/home/kenzikob/causal-irregular-time-series/src/analyze_cate_results.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/06_analyze_cate_results.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00030,sensitivity,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/analyze_cate_results/LAT_RENAL_DYSFUNCTION/LAT_RENAL_DYSFUNCTION_benchmark_scores.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/analyze_cate_results,csv,238,703e0a1c0240b6cffd894084de5ffcb9a5f3d8674c57c2d699f9cfa13f726bc4,2,7,headers=rank|confounder|proxy_cf_y|proxy_cf_d|proxy_strength_score|selected_as_candidate|is_primary_candidate; duplicate_headers=False; duplicate_rows=False; parse=OK,,,analyze_cate_results,/truenas/home/kenzikob/causal-irregular-time-series/src/analyze_cate_results.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/06_analyze_cate_results.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00031,sensitivity,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/analyze_cate_results/LAT_RENAL_DYSFUNCTION/LAT_RENAL_DYSFUNCTION_sensitivity_contour.png,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/analyze_cate_results,png,97164,dd574d6289d73746de654e8f88278d028eaa482571d0c0dd00e2ffcb45496dcd,,,PNG; direct_archived_figure=True,1366,978,analyze_cate_results,/truenas/home/kenzikob/causal-irregular-time-series/src/analyze_cate_results.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/06_analyze_cate_results.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-dd574d6289d7,final-results/causal-outputs/outputs-mimic-forest/analyze_cate_results/LAT_RENAL_DYSFUNCTION/LAT_RENAL_DYSFUNCTION_sensitivity_contour.png,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00032,sensitivity,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/analyze_cate_results/LAT_RESPIRATORY_FAILURE/LAT_RESPIRATORY_FAILURE_benchmark_report.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/analyze_cate_results,txt,15777,76cd3180a092179bed059262b2cabaa72dbbe9dd6191e54135cf1ddccba876a7,,,text; parse=OK,,,analyze_cate_results,/truenas/home/kenzikob/causal-irregular-time-series/src/analyze_cate_results.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/06_analyze_cate_results.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00033,sensitivity,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/analyze_cate_results/LAT_RESPIRATORY_FAILURE/LAT_RESPIRATORY_FAILURE_benchmark_scores.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/analyze_cate_results,csv,528,9eba86d40391d09da0ea89d9fd11f067a2846542049d1a42369b9e07ec6b478f,5,7,headers=rank|confounder|proxy_cf_y|proxy_cf_d|proxy_strength_score|selected_as_candidate|is_primary_candidate; duplicate_headers=False; duplicate_rows=False; parse=OK,,,analyze_cate_results,/truenas/home/kenzikob/causal-irregular-time-series/src/analyze_cate_results.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/06_analyze_cate_results.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00034,sensitivity,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/analyze_cate_results/LAT_RESPIRATORY_FAILURE/LAT_RESPIRATORY_FAILURE_sensitivity_contour.png,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/analyze_cate_results,png,96235,f0bb61ec6b7b0c37ece48be3e3d0470322512193b77e6ebb8f44e957ccf6625a,,,PNG; direct_archived_figure=True,1365,978,analyze_cate_results,/truenas/home/kenzikob/causal-irregular-time-series/src/analyze_cate_results.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/06_analyze_cate_results.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00035,sensitivity,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/analyze_cate_results/LAT_SHOCK/LAT_SHOCK_benchmark_report.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/analyze_cate_results,txt,15685,a3570fbcf07a134b81f80986bfe837a7d5ada3c1becc0b94ff45fe71efdd10c5,,,text; parse=OK,,,analyze_cate_results,/truenas/home/kenzikob/causal-irregular-time-series/src/analyze_cate_results.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/06_analyze_cate_results.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00036,sensitivity,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/analyze_cate_results/LAT_SHOCK/LAT_SHOCK_benchmark_scores.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/analyze_cate_results,csv,530,fecbc7bffc8708d0964d98af8a3e036ec308bf604a4a03711d489160e8be31e3,5,7,headers=rank|confounder|proxy_cf_y|proxy_cf_d|proxy_strength_score|selected_as_candidate|is_primary_candidate; duplicate_headers=False; duplicate_rows=False; parse=OK,,,analyze_cate_results,/truenas/home/kenzikob/causal-irregular-time-series/src/analyze_cate_results.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/06_analyze_cate_results.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00037,sensitivity,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/analyze_cate_results/LAT_SHOCK/LAT_SHOCK_sensitivity_contour.png,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/analyze_cate_results,png,91691,3a70761b411ae6eb6ec34d8fa4e752cbc2d2d2a8f2bca6b77f49c60d213cfb80,,,PNG; direct_archived_figure=True,1365,978,analyze_cate_results,/truenas/home/kenzikob/causal-irregular-time-series/src/analyze_cate_results.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/06_analyze_cate_results.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-3a70761b411a,final-results/causal-outputs/outputs-mimic-forest/analyze_cate_results/LAT_SHOCK/LAT_SHOCK_sensitivity_contour.png,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00038,sensitivity,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/analyze_cate_results/benchmark_summary.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/analyze_cate_results,csv,3891,1902979f59d7b82b94c05050e2d03e7b642784da35c660e44f1c0374808ea0b5,9,23,headers=row_id|treatment|model_type|estimator_class|RV|direct_rv|sensitivity_interval|sensitivity_interval_lb|sensitivity_interval_ub|direct_sensitivity_interval|direct_sensitivity_interval_lb|direct_sensitivity_interval_ub|direct_sensitivity_summary_available|proxy_primary_candidate|proxy_cf_y|proxy_cf_d|proxy_strength_score|proxy_robustness_ratio|selected_benchmark_confounder|real_benchmark_strength_score|robustness_ratio|analysis_rows|residual_rows; duplicate_headers=False; duplicate_rows=False; parse=OK,,,analyze_cate_results,/truenas/home/kenzikob/causal-irregular-time-series/src/analyze_cate_results.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/06_analyze_cate_results.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00039,sensitivity,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/analyze_cate_results/control_messages_analyze_cate_results.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/analyze_cate_results,csv,9956,861577eb78998257fac5aff7a3dbc242593f1b9dc0c314c9e8f7fce56eaba7b4,9,23,headers=row_id|treatment|model_type|estimator_class|model_loaded_in_econml310|cache_values_used|saved_training_residuals_available|saved_training_residuals_source|rv_source|sensitivity_interval_source|sensitivity_summary_source|estimator_summary_source|residual_source|real_benchmark_available|real_benchmark_cf_y|real_benchmark_cf_d|real_benchmark_source|contour_source|contour_plot_path|run_status|report_path|benchmark_scores_path|warnings; duplicate_headers=False; duplicate_rows=False; parse=OK,,,analyze_cate_results,/truenas/home/kenzikob/causal-irregular-time-series/src/analyze_cate_results.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/06_analyze_cate_results.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00040,cate,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/LAT_CARDIAC_STRAIN/LAT_CARDIAC_STRAIN_cate.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/cate_estimation,csv,3412874,0ca7e2c8d86a6fe46b69fda33abd1d23cefaedd9930e3fc62ccd24358cb357c4,26845,9,headers=ts_id|LAT_CARDIAC_STRAIN|in_hospital_mortality|CATE|normalized_CATE|CATE_lower_95|CATE_upper_95|normalized_CATE_lower_95|normalized_CATE_upper_95; duplicate_headers=False; duplicate_rows=False; parse=OK,,,cate_estimation,/truenas/home/kenzikob/causal-irregular-time-series/src/cate_estimation.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/05_cate_estimation.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00041,cate,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/LAT_CARDIAC_STRAIN/LAT_CARDIAC_STRAIN_feature_importance.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/cate_estimation,csv,166,668f2ef88d436afbc989726e06e80f75b1bd203bdddb5d5d4448e92a70085e69,5,2,headers=variable|importance; duplicate_headers=False; duplicate_rows=False; parse=OK,,,cate_estimation,/truenas/home/kenzikob/causal-irregular-time-series/src/cate_estimation.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/05_cate_estimation.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00042,cate,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/LAT_CARDIAC_STRAIN/LAT_CARDIAC_STRAIN_model.pkl,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/cate_estimation,pkl,103979341,c695c9ec3d451cf66d96b5904d5dd9c87a7c5aee37379d4a56fb55b973349667,,,binary; not deserialized,,,cate_estimation,/truenas/home/kenzikob/causal-irregular-time-series/src/cate_estimation.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/05_cate_estimation.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00043,cate,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/LAT_CARDIAC_STRAIN/confounder_analysis.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/cate_estimation,txt,961,93eb013fbfa9b8d2de0ebb496badd0327173bde9ab0f39b03d4050122d9522ef,,,text; parse=OK,,,cate_estimation,/truenas/home/kenzikob/causal-irregular-time-series/src/cate_estimation.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/05_cate_estimation.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-93eb013fbfa9,final-results/causal-outputs/outputs-mimic-forest-downsample/cate_estimation/LAT_CARDIAC_STRAIN/confounder_analysis.txt,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
